L (um),Porosity,Vol Frac Cond,C-rate (1/h),Vol Frac AM,AM Loading (g),Specific Current (mA/g),Current Density (mA/cm2),AM Areal Loading (mg/cm2),Cond Loading (g),Tortuosity (Bruggeman),Theta_Beta,Capacity (mAh/g),Electrode Areal Energy Density (Wh/cm2),Electrode Volumetric Energy Density (Wh/cm3),Electrode Volumetric Power Density (W/cm3),Utilization,Electrode Areal Power Density (W/cm2)
50.0,0.58125,0.09,0.1,0.32875,0.00655909,36.2,0.187437,5.17781,0.00129172,1.31165,0.9718110000000001,261.155,0.00358137,0.7162729999999999,0.0992854,0.960777,0.000496427
50.0,0.58125,0.1,0.1,0.31875,0.00635957,36.2,0.18173499999999998,5.02031,0.00143525,1.31165,0.9717540000000001,261.135,0.00347225,0.69445,0.09626799999999999,0.960801,0.00048133999999999997
50.0,0.58125,0.15,0.1,0.26875,0.00536199,36.2,0.153228,4.23281,0.00215287,1.31165,0.9717819999999999,261.142,0.00292765,0.58553,0.08116720000000001,0.960784,0.000405836
50.0,0.58125,0.2,0.1,0.21875,0.00436441,36.2,0.12472000000000001,3.4453099999999997,0.0028705,1.31165,0.971794,261.14599999999996,0.00238304,0.476609,0.0660668,0.960781,0.000330334
50.0,0.634375,0.02,0.1,0.345625,0.00689577,36.2,0.19705799999999998,5.44359,0.00028705,1.25553,0.967808,260.284,0.00367684,0.7353689999999999,0.102274,0.95699,0.00051137
50.0,0.634375,0.03,0.1,0.335625,0.00669626,36.2,0.191357,5.28609,0.000430575,1.25553,0.969464,260.399,0.00359888,0.719777,0.100061,0.958784,0.000500305
50.0,0.634375,0.04,0.1,0.325625,0.00649674,36.2,0.185655,5.12859,0.0005741,1.25553,0.966464,254.808,0.00351071,0.702142,0.0982195,,0.0004910975
50.0,0.634375,0.045,0.1,0.320625,0.00639698,36.2,0.182804,5.0498400000000006,0.000645862,1.25553,0.966464,258.781,0.0034568000000000003,0.691361,0.09671139999999999,,0.00048355699999999996
50.0,0.634375,0.051,0.1,0.314625,0.00627727,36.2,0.179383,4.9553400000000005,0.000731977,1.25553,0.971967,261.26599999999996,0.00342781,0.685563,0.0949883,0.960836,0.0004749415
50.0,0.634375,0.055,0.1,0.310625,0.00619747,36.2,0.177103,4.89234,0.000789387,1.25553,0.972067,257.12,0.00338578,0.6771550000000001,0.09380169999999999,0.960893,0.0004690085
50.0,0.634375,0.06,0.1,0.305625,0.00609771,36.2,0.174252,4.8135900000000005,0.000861149,1.25553,0.972067,261.32599999999996,0.00333128,0.6662560000000001,0.09229180000000001,0.960893,0.00046145900000000006
50.0,0.634375,0.07,0.1,0.295625,0.00589819,36.2,0.168551,4.65609,0.00100467,1.25553,0.9669059999999999,258.991,0.00319949,0.639897,0.0894395,0.962656,0.00044719750000000004
50.0,0.634375,0.08,0.1,0.285625,0.00569868,36.2,0.162849,4.49859,0.0011482,1.25553,0.9720790000000001,261.329,0.00311339,0.622678,0.08625419999999999,0.9608770000000001,0.0004312709999999999
50.0,0.634375,0.09,0.1,0.275625,0.00549916,36.2,0.157148,4.34109,0.00129172,1.25553,0.972076,261.314,0.00300436,0.6008720000000001,0.0832368,0.9608479999999999,0.000416184
50.0,0.634375,0.1,0.1,0.265625,0.00529965,36.2,0.151446,4.183590000000001,0.00143525,1.25553,0.9720850000000001,261.327,0.00289535,0.57907,0.08021460000000001,0.9608760000000001,0.00040107300000000005
50.0,0.634375,0.15,0.1,0.215625,0.00430207,36.2,0.122939,3.39609,0.00215287,1.25553,0.9718620000000001,261.226,0.00234966,0.46993199999999996,0.06512190000000001,0.9608549999999999,0.00032560950000000004
50.0,0.634375,0.2,0.1,0.165625,0.00330448,36.2,0.0944311,2.60859,0.0028705,1.25553,0.972073,261.32,0.00180534,0.361067,0.050017400000000004,0.9608690000000001,0.000250087
50.0,0.6875,0.02,0.1,0.2925,0.00583585,36.2,0.166769,4.60687,0.00028705,1.20605,0.967809,260.305,0.00311272,0.622544,0.0865754,0.957109,0.00043287699999999997
50.0,0.6875,0.03,0.1,0.2825,0.00563633,36.2,0.16106700000000002,4.44937,0.000430575,1.20605,0.969636,260.508,0.00303106,0.606212,0.08423810000000001,0.958885,0.00042119050000000006
50.0,0.6875,0.04,0.1,0.2725,0.00543681,36.2,0.155366,4.29188,0.0005741,1.20605,0.97239,256.746,0.00296338,0.592677,0.0820308,0.9609790000000001,0.000410154
50.0,0.6875,0.045,0.1,0.2675,0.00533705,36.2,0.152515,4.21312,0.000645862,1.20605,0.97239,261.545,0.00290901,0.581802,0.08052569999999999,0.9609790000000001,0.0004026285
50.0,0.6875,0.051,0.1,0.2615,0.00521735,36.2,0.149094,4.11862,0.000731977,1.20605,0.971986,261.32099999999997,0.00284977,0.5699529999999999,0.0789535,0.9609030000000001,0.0003947675
50.0,0.6875,0.055,0.1,0.2575,0.00513754,36.2,0.146814,4.055630000000001,0.000789387,1.20605,0.9720139999999999,256.263,0.00280706,0.561412,0.07776519999999999,0.960923,0.000388826
50.0,0.6875,0.06,0.1,0.2525,0.00503778,36.2,0.143963,3.97687,0.000861149,1.20605,0.9720139999999999,261.337,0.00275255,0.55051,0.0762551,0.960923,0.0003812755
50.0,0.6875,0.07,0.1,0.2425,0.00483826,36.2,0.138261,3.8193699999999997,0.00100467,1.20605,0.966722,258.94599999999997,0.00262426,0.5248520000000001,0.07337250000000001,0.958001,0.00036686250000000003
50.0,0.6875,0.08,0.1,0.2325,0.00463875,36.2,0.13255999999999998,3.6618699999999995,0.0011482,1.20605,0.972193,261.428,0.00253519,0.507038,0.0702092,0.960952,0.00035104600000000004
50.0,0.6875,0.09,0.1,0.2225,0.00443923,36.2,0.126858,3.5043800000000003,0.00129172,1.20605,0.9676540000000001,259.365,0.00241101,0.482202,0.0673016,,0.000336508
50.0,0.6875,0.1,0.1,0.2125,0.00423972,36.2,0.12115699999999999,3.3468699999999996,0.00143525,1.20605,0.9722069999999999,261.428,0.00231712,0.463424,0.06417,0.960935,0.00032085
50.0,0.6875,0.15,0.1,0.1625,0.00324214,36.2,0.09264939999999999,2.55938,0.00215287,1.20605,0.9722280000000001,261.438,0.00177199,0.35439699999999996,0.049071300000000005,0.96095,0.0002453565
50.0,0.6875,0.2,0.1,0.1125,0.00224456,36.2,0.0641419,1.77187,0.0028705,1.20605,0.9658049999999999,258.538,0.00121591,0.243182,0.034049699999999995,0.957466,0.00017024849999999997
50.0,0.740625,0.02,0.1,0.239375,0.00477592,36.2,0.13648,3.7701599999999997,0.00028705,1.1619899999999999,0.968018,260.405,0.00254903,0.509807,0.0708702,0.957276,0.00035435099999999993
50.0,0.740625,0.03,0.1,0.229375,0.0045763999999999996,36.2,0.130778,3.61266,0.000430575,1.1619899999999999,0.969724,260.60400000000004,0.00246265,0.49253,0.06841560000000001,0.958968,0.000342078
50.0,0.740625,0.04,0.1,0.219375,0.00437688,36.2,0.125077,3.45516,0.0005741,1.1619899999999999,0.971881,255.357,0.00238428,0.47685600000000006,0.066059,0.960678,0.00033029500000000004
50.0,0.740625,0.045,0.1,0.214375,0.00427713,36.2,0.122226,3.37641,0.000645862,1.1619899999999999,0.971881,261.313,0.00232994,0.465987,0.0645534,0.960678,0.000322767
50.0,0.740625,0.051,0.1,0.208375,0.00415742,36.2,0.118805,3.28191,0.000731977,1.1619899999999999,0.972183,261.45799999999997,0.00227186,0.454371,0.0629093,0.960982,0.00031454650000000003
50.0,0.740625,0.055,0.1,0.204375,0.00407761,36.2,0.116524,3.2189099999999997,0.000789387,1.1619899999999999,0.9723040000000001,255.127,0.00222926,0.445853,0.061714,0.9610280000000001,0.00030857000000000004
50.0,0.740625,0.06,0.1,0.199375,0.00397785,36.2,0.113674,3.14016,0.000861149,1.1619899999999999,0.9723040000000001,261.526,0.00217472,0.43494499999999997,0.06020419999999999,0.9610280000000001,0.000301021
50.0,0.740625,0.07,0.1,0.189375,0.00377834,36.2,0.107972,2.9826599999999996,0.00100467,1.1619899999999999,0.9723379999999999,261.532,0.00206569,0.41313900000000003,0.05718430000000001,0.961008,0.0002859215
50.0,0.740625,0.08,0.1,0.179375,0.00357882,36.2,0.102271,2.82516,0.0011482,1.1619899999999999,0.972319,261.532,0.00195664,0.391329,0.0541655,0.961033,0.0002708275
50.0,0.740625,0.09,0.1,0.169375,0.0033793,36.2,0.0965692,2.6676599999999997,0.00129172,1.1619899999999999,0.972317,261.525,0.00184751,0.369502,0.051145800000000005,0.9610049999999999,0.000255729
50.0,0.740625,0.1,0.1,0.159375,0.00317979,36.2,0.0908677,2.51016,0.00143525,1.1619899999999999,0.972295,261.52099999999996,0.00173844,0.34768899999999997,0.048126999999999996,0.961017,0.00024063499999999998
50.0,0.740625,0.15,0.1,0.109375,0.00218221,36.2,0.0623602,1.7226599999999999,0.00215287,1.1619899999999999,0.972331,261.536,0.00119312,0.238623,0.033028300000000003,0.961026,0.0001651415
50.0,0.740625,0.2,0.1,0.059375,0.00118463,36.2,0.0338527,0.935156,0.0028705,1.1619899999999999,0.972299,261.525,0.0006476780000000001,0.12953599999999998,0.017930099999999997,0.961032,8.965049999999999e-05
50.0,0.79375,0.02,0.1,0.18625,0.00371599,36.2,0.10619,2.93344,0.00028705,1.1224299999999998,0.9683280000000001,260.538,0.00198512,0.397024,0.0551635,0.957434,0.0002758175
50.0,0.79375,0.03,0.1,0.17625,0.00351647,36.2,0.100489,2.7759400000000003,0.000430575,1.1224299999999998,0.97014,260.769,0.00189415,0.378831,0.052589,0.959151,0.000262945
50.0,0.79375,0.04,0.1,0.16625,0.00331695,36.2,0.0947874,2.61844,0.0005741,1.1224299999999998,0.9720629999999999,253.565,0.00180791,0.361582,0.05006819999999999,0.9607870000000001,0.00025034099999999995
50.0,0.79375,0.045,0.1,0.16125,0.0032172,36.2,0.0919367,2.5396900000000002,0.000645862,1.1224299999999998,0.9720629999999999,261.428,0.00175354,0.350708,0.048562400000000006,0.9607870000000001,0.00024281200000000002
50.0,0.79375,0.051,0.1,0.15525,0.00309749,36.2,0.0885158,2.44519,0.000731977,1.1224299999999998,0.972434,261.623,0.00169362,0.338725,0.046868099999999996,0.961082,0.00023434049999999996
50.0,0.79375,0.055,0.1,0.15125,0.00301768,36.2,0.0862352,2.38219,0.000789387,1.1224299999999998,0.9723620000000001,252.94799999999998,0.00165024,0.330048,0.0456724,0.9610879999999999,0.000228362
50.0,0.79375,0.06,0.1,0.14625,0.00291792,36.2,0.0833844,2.30344,0.000861149,1.1224299999999998,0.9723620000000001,261.595,0.00159569,0.31913800000000003,0.044162599999999996,0.9610879999999999,0.00022081299999999996
50.0,0.79375,0.07,0.1,0.13625,0.00271841,36.2,0.0776829,2.14594,0.00100467,1.1224299999999998,0.9723709999999999,261.603,0.00148665,0.297331,0.0411437,0.961101,0.0002057185
50.0,0.79375,0.08,0.1,0.12625,0.00251889,36.2,0.0719814,1.9884400000000002,0.0011482,1.1224299999999998,0.9723649999999999,261.599,0.00137752,0.275505,0.038124,0.9611069999999999,0.00019062
50.0,0.79375,0.09,0.1,0.11625,0.00231937,36.2,0.0662799,1.8309400000000002,0.00129172,1.1224299999999998,0.9723809999999999,261.603,0.00126843,0.253686,0.0351043,0.961094,0.0001755215
50.0,0.79375,0.1,0.1,0.10625,0.00211986,36.2,0.0605784,1.67344,0.00143525,1.1224299999999998,0.9725659999999999,261.691,0.00115962,0.231924,0.032082099999999995,0.961116,0.00016041049999999997
50.0,0.79375,0.15,0.1,0.05625,0.00112228,36.2,0.0320709,0.8859379999999999,0.00215287,1.1224299999999998,0.9723299999999999,261.58799999999997,0.000613743,0.122749,0.016986599999999998,0.961095,8.4933e-05
50.0,0.79375,0.2,0.1,0.00625,0.000124698,36.2,0.00356344,0.0984375,0.0028705,1.1224299999999998,0.972532,261.7,6.82201e-05,0.013644,0.00188732,0.9611200000000001,9.4366e-06
50.0,0.846875,0.02,0.1,0.133125,0.00265606,36.2,0.07590119999999999,2.09672,0.00028705,1.08665,0.96862,260.633,0.00142048,0.284096,0.0394587,0.957722,0.00019729349999999998
50.0,0.846875,0.03,0.1,0.123125,0.00245654,36.2,0.07019969999999999,1.9392200000000002,0.000430575,1.08665,0.970462,260.918,0.0013249,0.264981,0.0367634,0.959347,0.00018381700000000002
50.0,0.846875,0.04,0.1,0.113125,0.00225703,36.2,0.06449819999999999,1.78172,0.0005741,1.08665,0.9678120000000001,248.051,0.0012235,0.2447,0.034132300000000004,,0.00017066150000000002
50.0,0.846875,0.045,0.1,0.108125,0.00215727,36.2,0.0616475,1.70297,0.000645862,1.08665,0.9678120000000001,259.52099999999996,0.00116942,0.233884,0.032623700000000005,,0.00016311850000000003
50.0,0.846875,0.051,0.1,0.102125,0.00203756,36.2,0.058226599999999996,1.60847,0.000731977,1.08665,0.9725729999999999,261.736,0.00111456,0.222913,0.0308303,0.961158,0.0001541515
50.0,0.846875,0.055,0.1,0.098125,0.00195775,36.2,0.055946,1.5454700000000001,0.000789387,1.08665,0.9724950000000001,248.37099999999998,0.00107105,0.214209,0.029629900000000004,0.9611770000000001,0.00014814950000000002
50.0,0.846875,0.06,0.1,0.093125,0.00185799,36.2,0.0530952,1.46672,0.000861149,1.08665,0.9724950000000001,261.70599999999996,0.00101647,0.203294,0.028120099999999995,0.9611770000000001,0.00014060049999999998
50.0,0.846875,0.07,0.1,0.083125,0.00165848,36.2,0.0473937,1.30922,0.00100467,1.08665,0.9725530000000001,261.744,0.000907437,0.18148699999999998,0.025100099999999997,0.9612059999999999,0.0001255005
50.0,0.846875,0.08,0.1,0.073125,0.00145896,36.2,0.0416922,1.15172,0.0011482,1.08665,0.972504,261.714,0.000798197,0.159639,0.022081,0.961183,0.000110405
50.0,0.846875,0.09,0.1,0.063125,0.00125945,36.2,0.0359907,0.9942190000000001,0.00129172,1.08665,0.9727110000000001,261.817,0.00068927,0.137854,0.0190602,0.961195,9.530099999999999e-05
50.0,0.846875,0.1,0.1,0.053125,0.00105993,36.2,0.0302892,0.8367190000000001,0.00143525,1.08665,0.9726540000000001,261.795,0.000580043,0.11600899999999999,0.0160411,0.9611799999999999,8.020549999999999e-05
50.0,0.846875,0.15,0.1,0.003125,6.23488e-05,36.2,0.00178172,0.0492187,0.00215287,1.08665,0.9727110000000001,261.824,3.4122800000000005e-05,0.00682455,0.000943559,0.961176,4.717795e-06
50.0,0.9,0.02,0.1,0.08,0.00159613,36.2,0.045612,1.26,0.00028705,1.05409,0.969039,260.72,0.000855255,0.171051,0.023749700000000002,0.958192,0.00011874850000000002
50.0,0.9,0.03,0.1,0.07,0.00139661,36.2,0.0399105,1.1025,0.000430575,1.05409,0.970776,261.03700000000003,0.0007547410000000001,0.150948,0.020933,0.959677,0.000104665
50.0,0.9,0.04,0.1,0.06,0.0011970999999999998,36.2,0.034208999999999996,0.945,0.0005741,1.05409,0.9726,239.968,0.000653811,0.130762,0.018082,0.961046,9.041e-05
50.0,0.9,0.045,0.1,0.055,0.00109734,36.2,0.0313582,0.86625,0.000645862,1.05409,0.9726,261.783,0.000599326,0.11986500000000001,0.016575200000000002,0.961046,8.287600000000001e-05
50.0,0.9,0.051,0.1,0.049,0.000977629,36.2,0.027937299999999998,0.77175,0.000731977,1.05409,0.972599,261.793,0.0005349290000000001,0.10698599999999998,0.014793700000000002,0.961217,7.39685e-05
50.0,0.9,0.055,0.1,0.045,0.0008978219999999999,36.2,0.0256567,0.70875,0.000789387,1.05409,0.972791,232.78900000000002,0.000491475,0.0982951,0.013587,0.9612430000000001,6.7935e-05
50.0,0.9,0.06,0.1,0.04,0.0007980639999999999,36.2,0.022806,0.63,0.000861149,1.05409,0.972791,261.887,0.00043686699999999996,0.08737339999999999,0.0120773,0.9612430000000001,6.0386499999999995e-05
50.0,0.9,0.07,0.1,0.03,0.0005985480000000001,36.2,0.017104499999999998,0.4725,0.00100467,1.05409,0.972685,261.855,0.000327628,0.0655255,0.00905847,0.961225,4.5292350000000004e-05
50.0,0.9,0.08,0.1,0.02,0.00039903199999999996,36.2,0.011403,0.315,0.0011482,1.05409,0.967281,259.368,0.000216767,0.0433535,0.00605084,0.9583010000000001,3.02542e-05
50.0,0.9,0.09,0.1,0.01,0.00019951599999999998,36.2,0.0057015,0.1575,0.00129172,1.05409,0.9726629999999999,261.847,0.00010920700000000001,0.0218414,0.00301954,0.9612379999999999,1.50977e-05
84.6154,0.05,0.02,0.1,0.93,0.0314008,36.2,0.897329,24.7881,0.00048577699999999995,4.4721400000000004,0.43792200000000003,152.41,0.00885357,1.04633,0.24852,0.468368,0.0021028619207999998
84.6154,0.05,0.03,0.1,0.92,0.031063099999999996,36.2,0.8876799999999999,24.5215,0.000728665,4.4721400000000004,0.50968,166.752,0.00985898,1.16515,0.25293899999999997,0.553197,0.0021402534660599996
84.6154,0.05,0.04,0.1,0.91,0.0307255,36.2,0.8780309999999999,24.255,0.000971553,4.4721400000000004,0.514988,171.635,0.0106225,1.25538,0.263321,0.585306,0.00222810117434
84.6154,0.05,0.045,0.1,0.905,0.0305567,36.2,0.873207,24.1217,0.001093,4.4721400000000004,0.514988,172.583,0.0105641,1.2484899999999999,0.261874,0.585306,0.0022158573259599998
84.6154,0.05,0.051,0.1,0.899,0.0303541,36.2,0.867418,23.9618,0.00123873,4.4721400000000004,0.512939,173.605,0.010716,1.26644,0.26407600000000003,0.590992,0.0022344896370400003
84.6154,0.05,0.055,0.1,0.895,0.030219,36.2,0.863558,23.8552,0.00133589,4.4721400000000004,0.519181,174.542,0.0108028,1.2767,0.263306,0.5992149999999999,0.00222797425124
84.6154,0.05,0.06,0.1,0.89,0.030050200000000003,36.2,0.858734,23.7219,0.00145733,4.4721400000000004,0.519181,175.523,0.0107425,1.26957,0.261835,0.5992149999999999,0.0022155273259
84.6154,0.05,0.07,0.1,0.88,0.0297126,36.2,0.8490850000000001,23.4554,0.00170022,4.4721400000000004,0.524464,177.537,0.0107469,1.27009,0.258971,0.6051880000000001,0.00219129347534
84.6154,0.05,0.08,0.1,0.87,0.029374900000000002,36.2,0.8394360000000001,23.1889,0.00194311,4.4721400000000004,0.531109,179.752,0.010758799999999999,1.27149,0.256063,0.6126590000000001,0.0021666873170199997
84.6154,0.05,0.09,0.1,0.86,0.0290373,36.2,0.829788,22.9223,0.00218599,4.4721400000000004,0.539676,182.06799999999998,0.0107739,1.27328,0.25316,0.62155,0.0021421234663999995
84.6154,0.05,0.1,0.1,0.85,0.0286996,36.2,0.820139,22.6558,0.00242888,4.4721400000000004,0.5442640000000001,184.283,0.0107796,1.27396,0.250251,0.626949,0.0021175088465399997
84.6154,0.05,0.15,0.1,0.8,0.027011400000000005,36.2,0.771896,21.3231,0.00364332,4.4721400000000004,0.582485,196.168,0.0108072,1.27722,0.23569,0.667547,0.0019943003626
84.6154,0.05,0.2,0.1,0.75,0.0253232,36.2,0.7236520000000001,19.9904,0.00485777,4.4721400000000004,0.631024,208.957,0.010798700000000001,1.27621,0.22109099999999998,0.713852,0.0018707703401399996
84.6154,0.103125,0.02,0.1,0.876875,0.029606999999999998,36.2,0.8460700000000001,23.3721,0.00048577699999999995,3.114,0.9379569999999999,254.105,0.014689099999999998,1.7359799999999999,0.247308,0.904286,0.0020926065343199996
84.6154,0.103125,0.03,0.1,0.866875,0.0292694,36.2,0.8364209999999999,23.1056,0.000728665,3.114,0.961041,258.315,0.015052600000000001,1.7789400000000002,0.249297,0.9414899999999999,0.00210943653738
84.6154,0.103125,0.04,0.1,0.856875,0.028931799999999997,36.2,0.826772,22.839000000000002,0.000971553,3.114,0.968836,257.975,0.015418600000000001,1.8221900000000002,0.254203,0.9578959999999999,0.00215094885262
84.6154,0.103125,0.045,0.1,0.851875,0.0287629,36.2,0.8219479999999999,22.7057,0.001093,3.114,0.968836,259.48900000000003,0.0153286,1.8115599999999998,0.25272,0.9578959999999999,0.0021384003888
84.6154,0.103125,0.051,0.1,0.845875,0.0285603,36.2,0.816159,22.5458,0.00123873,3.114,0.968447,259.741,0.015368799999999998,1.8163099999999999,0.253137,0.95831,0.0021419288509799995
84.6154,0.103125,0.055,0.1,0.841875,0.028425299999999997,36.2,0.812299,22.4392,0.00133589,3.114,0.968289,258.187,0.015310599999999999,1.8094400000000002,0.25219,0.9583520000000001,0.0021339157726
84.6154,0.103125,0.06,0.1,0.836875,0.0282565,36.2,0.807475,22.3059,0.00145733,3.114,0.968289,259.73,0.015219700000000001,1.7986900000000001,0.250692,0.9583520000000001,0.00212124038568
84.6154,0.103125,0.07,0.1,0.826875,0.027918799999999997,36.2,0.797826,22.0394,0.00170022,3.114,0.968317,259.73,0.015040000000000001,1.7774599999999998,0.24773299999999998,0.95837,0.00209620268882
84.6154,0.103125,0.08,0.1,0.816875,0.0275812,36.2,0.7881779999999999,21.7729,0.00194311,3.114,0.9683450000000001,259.728,0.014860299999999998,1.7562200000000001,0.244775,0.9584010000000001,0.0020711734534999996
84.6154,0.103125,0.09,0.1,0.806875,0.0272435,36.2,0.778529,21.5063,0.00218599,3.114,0.9683780000000001,259.72900000000004,0.014680600000000002,1.73498,0.241813,0.958426,0.0020461103720199997
84.6154,0.103125,0.1,0.1,0.796875,0.026905900000000003,36.2,0.76888,21.2398,0.00242888,3.114,0.968407,259.726,0.0145005,1.7136900000000002,0.23884899999999998,0.958457,0.0020210303674599995
84.6154,0.103125,0.15,0.1,0.746875,0.025217700000000003,36.2,0.720637,19.9071,0.00364332,3.114,0.968543,259.717,0.0135994,1.6072,0.224014,0.9585870000000001,0.0018955034215599998
84.6154,0.103125,0.2,0.1,0.696875,0.0235295,36.2,0.672393,18.5744,0.00485777,3.114,0.9686030000000001,259.70799999999997,0.0126972,1.50058,0.20915999999999998,0.958691,0.0017698157063999996
84.6154,0.15625,0.02,0.1,0.82375,0.0278133,36.2,0.7948109999999999,21.9561,0.00048577699999999995,2.52982,0.9351229999999999,254.68099999999998,0.013903,1.6430799999999999,0.23354499999999997,0.904167,0.0019761503592999998
84.6154,0.15625,0.03,0.1,0.81375,0.027475700000000002,36.2,0.785162,21.6896,0.000728665,2.52982,0.9593719999999999,258.615,0.0142171,1.6802099999999998,0.23518699999999998,0.9418850000000001,0.00199004420798
84.6154,0.15625,0.051,0.1,0.79275,0.026766599999999998,36.2,0.7649,21.1298,0.00123873,2.52982,0.969591,259.89099999999996,0.014484100000000001,1.71175,0.238427,0.959356,0.00201745959758
84.6154,0.15625,0.055,0.1,0.78875,0.0266316,36.2,0.761041,21.0232,0.00133589,2.52982,0.969734,258.33299999999997,0.014427299999999999,1.7050400000000001,0.23740999999999998,0.9594090000000001,0.0020088542113999995
84.6154,0.15625,0.06,0.1,0.78375,0.026462700000000002,36.2,0.756216,20.89,0.00145733,2.52982,0.969734,259.981,0.014335800000000001,1.69423,0.23590500000000003,0.9594090000000001,0.0019961195937000004
84.6154,0.15625,0.07,0.1,0.77375,0.0261251,36.2,0.746568,20.6234,0.00170022,2.52982,0.969749,259.98400000000004,0.014154399999999998,1.6728,0.232918,0.959419,0.00197084497372
84.6154,0.15625,0.08,0.1,0.76375,0.0257875,36.2,0.736919,20.3569,0.00194311,2.52982,0.9696899999999999,259.975,0.0139722,1.65126,0.22992600000000002,0.9594159999999999,0.0019455280460400001
84.6154,0.15625,0.09,0.1,0.75375,0.025449799999999998,36.2,0.72727,20.0903,0.00218599,2.52982,0.9697459999999999,259.978,0.0137902,1.62975,0.226929,0.95944,0.00192016881066
